timestamp,usage_kwh,temperature,is_weekend,anomaly
2023-01-02 14:00:00,0.7821746332656025,20.02164469289544,0,0
2023-01-02 15:00:00,0.9365197213596356,18.458102499292934,0,0
2023-01-02 16:00:00,0.9980069376646018,16.506673685629373,0,0
2023-01-02 17:00:00,0.6109063976360347,20.54891148132679,0,0
2023-01-02 18:00:00,0.5191279484501595,19.95949418666521,0,0
2023-01-02 19:00:00,0.5243710834320894,21.023858044600743,0,0
2023-01-02 20:00:00,0.6505828261600888,22.6298617452575,0,0
2023-01-02 21:00:00,0.4830127086378627,18.74056042952807,0,0
2023-01-02 22:00:00,0.5015081905379674,21.517930303828,0,0
2023-01-02 23:00:00,0.32064526734829674,19.357351151820804,0,0
2023-01-03 00:00:00,0.24637615753497225,20.715499402407822,0,0
2023-01-03 01:00:00,0.2453938236429338,20.534485363712815,0,0
2023-01-03 02:00:00,0.4247130759183948,18.391589244780327,0,0
2023-01-03 03:00:00,0.4555504072164835,21.75729310415601,0,0
2023-01-03 04:00:00,0.4389279154337098,18.949690087560064,0,0
2023-01-03 05:00:00,0.4698897143263271,19.80270662069615,0,0
2023-01-03 06:00:00,0.6624687918582011,20.971116541440797,0,0
2023-01-03 07:00:00,0.5806309020185056,19.867214756574754,0,0
2023-01-03 08:00:00,0.7926873696618039,21.035962260729384,0,0
2023-01-03 09:00:00,0.9802737566296379,23.114990300761512,0,0
2023-01-03 10:00:00,0.8788482689026096,21.017182372924292,0,0
2023-01-03 11:00:00,0.21618447893576997,20.96877321123029,0,1
2023-01-03 12:00:00,1.2484662154977948,24.247745694522052,0,0
2023-01-03 13:00:00,0.9405727649879126,21.98519880199263,0,0
2023-01-03 14:00:00,1.0021122882424807,22.833387830247347,0,0
2023-01-03 15:00:00,0.895675729638609,21.36516916034544,0,0
2023-01-03 16:00:00,0.6148552358048054,20.0254204402268,0,0
2023-01-03 17:00:00,0.793020364982499,22.27354376861433,0,0
2023-01-03 18:00:00,0.6268967494567013,20.542200455988354,0,0
2023-01-03 19:00:00,0.6502891898775593,17.70338613786944,0,0
2023-01-03 20:00:00,0.5366824531511281,18.374411676110313,0,0
2023-01-03 21:00:00,0.3516781959883449,20.26793189446922,0,0
2023-01-03 22:00:00,0.2821890940208023,18.82260923609573,0,0
2023-01-03 23:00:00,0.31816364285054016,18.664103433809583,0,0
2023-01-04 00:00:00,0.3227044809589983,21.034386119725564,0,0
2023-01-04 01:00:00,0.2847685789351078,21.149931713913464,0,0
2023-01-04 02:00:00,0.2634880344646572,20.8044417049152,0,0
2023-01-04 03:00:00,0.5844697511833331,22.432918583344104,0,0
2023-01-04 04:00:00,0.5098401947933423,17.932685532109016,0,0
2023-01-04 05:00:00,0.5649069117947395,21.296922507764904,0,0
2023-01-04 06:00:00,0.8644485385962655,21.718119640635294,0,0
2023-01-04 07:00:00,0.9620345364526987,23.34978692396737,0,0
2023-01-04 08:00:00,0.6936970388989139,20.057485778742507,0,0
2023-01-04 09:00:00,0.7711425748886835,21.018069864241877,0,0
2023-01-04 10:00:00,1.1981785016427655,25.317341401370214,0,0
2023-01-04 11:00:00,0.8078916177894198,19.858960657243415,0,0
2023-01-04 12:00:00,0.8800314762039351,19.744160536444333,0,0
2023-01-04 13:00:00,1.17708375291917,23.808784550288955,0,0
2023-01-04 14:00:00,0.8479014501555381,19.227291004588924,0,0
2023-01-04 15:00:00,1.3509123405528034,25.466096182808123,0,0
2023-01-04 16:00:00,0.9955488062676728,16.637739094707985,0,0
2023-01-04 17:00:00,0.5142864176177465,19.799026779584832,0,0
2023-01-04 18:00:00,0.7130876423069172,21.69799882598411,0,0
2023-01-04 19:00:00,0.4084149497159611,20.019530085722465,0,0
2023-01-04 20:00:00,0.792142360406587,24.21893274858539,0,0
2023-01-04 21:00:00,0.5146971948624119,21.442616798944016,0,0
2023-01-04 22:00:00,0.4510522416098386,17.649284336115173,0,0
2023-01-04 23:00:00,0.32514657069788083,20.21324034560986,0,0
2023-01-05 00:00:00,0.7110692872096535,14.377113307236321,0,0
2023-01-05 01:00:00,0.4582401256076909,16.869724844259167,0,0
2023-01-05 02:00:00,0.24877350633092316,19.9795590139805,0,0
2023-01-05 03:00:00,0.5029343912653672,20.976665791988154,0,0
2023-01-05 04:00:00,0.48344210518530734,18.896630685278563,0,0
2023-01-05 05:00:00,0.47087241039623806,20.454732935711363,0,0
2023-01-05 06:00:00,0.6417748015137484,21.08668267787696,0,0
2023-01-05 07:00:00,0.7202735324283884,19.629380631831804,0,0
2023-01-05 08:00:00,0.7350236400545587,20.5560777973033,0,0
2023-01-05 09:00:00,0.7338337018932757,19.886782455269746,0,0
2023-01-05 10:00:00,0.8341958786377786,19.68091847348604,0,0
2023-01-05 11:00:00,1.1387722777666245,22.763670175067855,0,0
2023-01-05 12:00:00,1.0800186646014194,22.485372225052387,0,0
2023-01-05 13:00:00,0.9505835508208079,21.963122008304616,0,0
2023-01-05 14:00:00,0.8474584702453879,20.81784479944617,0,0
2023-01-05 15:00:00,0.8181046471420992,19.52124253101204,0,0
2023-01-05 16:00:00,0.7473674006913619,20.424285580920024,0,0
2023-01-05 17:00:00,0.595108594512567,20.043817281831874,0,0
2023-01-05 18:00:00,0.8481107522499505,23.470605601683125,0,0
2023-01-05 19:00:00,1.3268316204853094,20.381198391634957,0,1
2023-01-05 20:00:00,0.49429091651675083,21.50798069235135,0,0
2023-01-05 21:00:00,0.8095576464768225,24.684283267054408,0,0
2023-01-05 22:00:00,0.2947216257877759,18.84761322437506,0,0
2023-01-05 23:00:00,0.4836755219288379,22.401004646420688,0,0
2023-01-06 00:00:00,0.2557896243037603,21.00652342878052,0,0
2023-01-06 01:00:00,0.6136456802202366,16.85098147721379,0,0
2023-01-06 02:00:00,0.2861208286930863,19.380022580889325,0,0
2023-01-06 03:00:00,0.5816319707915548,22.258699657425197,0,0
2023-01-06 04:00:00,0.4767478529006229,21.520950116691793,0,0
2023-01-06 05:00:00,0.680904904011108,22.149235379703402,0,0
2023-01-06 06:00:00,0.6161419821332023,18.1348482914797,0,0
2023-01-06 07:00:00,0.6753950730566146,19.702562087865502,0,0
2023-01-06 08:00:00,0.8890510214145132,21.652832105670356,0,0
2023-01-06 09:00:00,0.7545407419386226,20.42636849032173,0,0
2023-01-06 10:00:00,0.8860914834727679,21.676454095150525,0,0
2023-01-06 11:00:00,0.9958603924008235,22.016389942075158,0,0
2023-01-06 12:00:00,1.0210694721953655,22.411304957896572,0,0
2023-01-06 13:00:00,0.9559851935558542,21.170322303512105,0,0
2023-01-06 14:00:00,0.8437940490997593,21.22636917157201,0,0
2023-01-06 15:00:00,1.2906973255693361,25.582539569608755,0,0
2023-01-06 16:00:00,1.1453708108053435,25.33738188949746,0,0
2023-01-06 17:00:00,0.7073764801763441,20.809153103215326,0,0
2023-01-06 18:00:00,0.5348730387165194,19.351573290112796,0,0
2023-01-06 19:00:00,0.6414694984704732,23.0962177825103,0,0
2023-01-06 20:00:00,0.6152614345636611,21.714528926028667,0,0
2023-01-06 21:00:00,0.5537653561574888,22.173711995127924,0,0
2023-01-06 22:00:00,0.4927102611140799,18.390550560433063,0,0
2023-01-06 23:00:00,0.28449066695297265,20.883794742890537,0,0
2023-01-07 00:00:00,0.6901124796270934,17.77581139081177,1,0
2023-01-07 01:00:00,0.5994934803386467,21.753350764768342,1,0
2023-01-07 02:00:00,0.6089011145765003,18.013225131404795,1,0
2023-01-07 03:00:00,0.6750712868599094,21.720859066992915,1,0
2023-01-07 04:00:00,0.6736058145312267,21.212567848429895,1,0
2023-01-07 05:00:00,0.6000014160984342,20.576033032560645,1,0
2023-01-07 06:00:00,0.8699891129446701,21.442671712417326,1,0
2023-01-07 07:00:00,1.1870116710981118,23.322974077214464,1,0
2023-01-07 08:00:00,0.9992465204674431,21.86670847295271,1,0
2023-01-07 09:00:00,1.1328755156347448,21.43180338542132,1,0
2023-01-07 10:00:00,1.5799322931332418,25.3235762987575,1,0
2023-01-07 11:00:00,1.0601916305433512,19.161313954469218,1,0
2023-01-07 12:00:00,1.3177148126929996,22.492832348163823,1,0
2023-01-07 13:00:00,3.4056606724105336,20.334779795449833,1,1
2023-01-07 14:00:00,0.9742896698811288,18.835563423661977,1,0
2023-01-07 15:00:00,0.9638236716834812,21.602349287340374,1,0
2023-01-07 16:00:00,1.2269260811028664,24.45931154013611,1,0
2023-01-07 17:00:00,0.9347303781879384,21.172643931723655,1,0
2023-01-07 18:00:00,0.8953863972825095,21.97021134687214,1,0
2023-01-07 19:00:00,0.8950380803034006,23.447435818589568,1,0
2023-01-07 20:00:00,0.6965337048023545,21.935276941187222,1,0
2023-01-07 21:00:00,0.7430150014641965,22.69681651221713,1,0
2023-01-07 22:00:00,0.5423318690083165,19.23062835632244,1,0
2023-01-07 23:00:00,0.42516274720993175,19.57108230241655,1,0
2023-01-08 00:00:00,0.4641105840013846,21.158727001223532,1,0
2023-01-08 01:00:00,0.44485570032936383,21.487735727181242,1,0
2023-01-08 02:00:00,0.45355770388663175,19.973336705147478,1,0
2023-01-08 03:00:00,0.7643994045506249,23.075496250333668,1,0
2023-01-08 04:00:00,0.5523876305589255,20.311785425911594,1,0
2023-01-08 05:00:00,1.2189251940317682,26.12107120793384,1,0
2023-01-08 06:00:00,1.1538205128357029,24.662723148135218,1,0
2023-01-08 07:00:00,1.0358081118299598,23.075591905890306,1,0
2023-01-08 08:00:00,1.659033679376041,27.530549338043123,1,0
2023-01-08 09:00:00,1.231330935664817,24.420362541520266,1,0
2023-01-08 10:00:00,0.9026863125990435,19.860086230564043,1,0
2023-01-08 11:00:00,1.0320328350571228,19.25026245523947,1,0
2023-01-08 12:00:00,1.5187890869752507,24.74707099127778,1,0
2023-01-08 13:00:00,1.027129003654107,19.624839482162457,1,0
2023-01-08 14:00:00,1.4286567108867607,24.419035875671963,1,0
2023-01-08 15:00:00,0.9383768700945829,20.59664934153782,1,0
2023-01-08 16:00:00,1.2679851136430997,23.225142816195934,1,0
2023-01-08 17:00:00,0.9268309458941217,21.428169584365076,1,0
2023-01-08 18:00:00,0.6827939891006647,20.071502582888996,1,0
2023-01-08 19:00:00,0.6235338085931337,19.71562017909518,1,0
2023-01-08 20:00:00,0.6554355918816788,21.469830977022305,1,0
2023-01-08 21:00:00,0.6989519499291378,22.153294259098935,1,0
2023-01-08 22:00:00,0.49988644615555466,20.219245059995984,1,0
2023-01-08 23:00:00,0.6635395204105765,22.429420940393403,1,0
2023-01-09 00:00:00,0.40674024517899027,18.204277644400065,0,0
2023-01-09 01:00:00,0.20151733594220872,20.41397420010366,0,0
2023-01-09 02:00:00,0.41379629311008903,18.288003330876485,0,0
2023-01-09 03:00:00,0.4783040673426848,18.494507140302826,0,0
2023-01-09 04:00:00,0.4305420509466948,21.410928609348176,0,0
2023-01-09 05:00:00,0.5265798192503517,21.24598539662871,0,0
2023-01-09 06:00:00,0.8267227890310119,23.555673825071693,0,0
2023-01-09 07:00:00,0.9918022626257927,23.755746416299697,0,0
2023-01-09 08:00:00,0.9501753165876528,16.599799206388234,0,0
2023-01-09 09:00:00,0.9048564078556023,21.882546775423556,0,0
2023-01-09 10:00:00,0.9236505375245885,21.71626778158861,0,0
2023-01-09 11:00:00,0.925802857688531,21.303386367911614,0,0
2023-01-09 12:00:00,0.8351596664588014,20.567875758497824,0,0
2023-01-09 13:00:00,1.1045292454977869,22.630054512570364,0,0
2023-01-09 14:00:00,1.072040205877559,23.285337613506194,0,0
2023-01-09 15:00:00,0.8814689564634579,21.042843004493786,0,0
2023-01-09 16:00:00,0.8522738893388245,17.8015043645911,0,0
2023-01-09 17:00:00,0.7401899511473774,18.382584333155755,0,0
2023-01-09 18:00:00,0.7096331714505845,23.201899369009787,0,0
2023-01-09 19:00:00,0.45935571724977464,19.77345632280684,0,0
2023-01-09 20:00:00,0.5485961306520336,18.58591571508313,0,0
2023-01-09 21:00:00,0.6064187623371241,22.56184443931502,0,0
2023-01-09 22:00:00,0.44328547985566524,21.9068207167598,0,0
2023-01-09 23:00:00,0.233341446944648,19.360307332055868,0,0
2023-01-10 00:00:00,0.3617235192871003,21.85606391625356,0,0
2023-01-10 01:00:00,0.35346698376942925,21.017877974268863,0,0
2023-01-10 02:00:00,0.30857235019835627,21.17318157122803,0,0
2023-01-10 03:00:00,0.34604723266826776,20.858115556915823,0,0
2023-01-10 04:00:00,0.7629962211428573,23.452143282026096,0,0
2023-01-10 05:00:00,0.5915529742193801,18.448495282957737,0,0
2023-01-10 06:00:00,0.7592531211738374,18.155490944006218,0,0
2023-01-10 07:00:00,0.9172236052432474,22.073993125425638,0,0
2023-01-10 08:00:00,0.8794604342973903,21.93172103102456,0,0
2023-01-10 09:00:00,0.9489032191997031,22.146653515780653,0,0
2023-01-10 10:00:00,1.3747766669195647,25.47698043476484,0,0
2023-01-10 11:00:00,1.0028523345782143,22.08069814562509,0,0
2023-01-10 12:00:00,0.8203384738652564,19.733721801297612,0,0
2023-01-10 13:00:00,1.495006745771085,26.790313645289746,0,0
2023-01-10 14:00:00,0.8781551321036404,21.396915644656797,0,0
2023-01-10 15:00:00,0.9378376076445888,23.41742441987531,0,0
2023-01-10 16:00:00,0.6719450971635524,19.133009642332667,0,0
2023-01-10 17:00:00,0.6938688146308085,18.70740140655357,0,0
2023-01-10 18:00:00,0.608508352876905,21.221445313642885,0,0
2023-01-10 19:00:00,0.7466745580046715,23.321809662036504,0,0
2023-01-10 20:00:00,2.6215418179300025,25.410843631705465,0,1
2023-01-10 21:00:00,0.29111221275797544,20.114710300164244,0,0
2023-01-10 22:00:00,0.9291184053968425,26.859651048314497,0,0
2023-01-10 23:00:00,0.2587206786851995,20.147844031345812,0,0
2023-01-11 00:00:00,0.24615136140517763,20.734943084671972,0,0
2023-01-11 01:00:00,0.8570791071645896,27.02212077781311,0,0
2023-01-11 02:00:00,0.4526232946528762,21.372312663590733,0,0
2023-01-11 03:00:00,0.45328458290020135,17.725513788594558,0,0
2023-01-11 04:00:00,0.451117147727385,21.196891910271745,0,0
2023-01-11 05:00:00,0.6069936410065787,21.58251116490752,0,0
2023-01-11 06:00:00,0.6215019814211024,19.661115407500787,0,0
2023-01-11 07:00:00,0.8243022655724178,22.85289909155335,0,0
2023-01-11 08:00:00,0.24077267605326286,23.325611226518912,0,1
2023-01-11 09:00:00,0.9477913120510854,22.88322213727371,0,0
2023-01-11 10:00:00,0.881228210969469,21.401616302116174,0,0
2023-01-11 11:00:00,1.0375726341378761,22.351571108742615,0,0
2023-01-11 12:00:00,0.8587827360239485,19.720140443232648,0,0
2023-01-11 13:00:00,1.0237412191702921,18.542708754295642,0,0
2023-01-11 14:00:00,0.8959401881666125,20.836821057394364,0,0
2023-01-11 15:00:00,1.0758566935087297,24.513800114996762,0,0
2023-01-11 16:00:00,0.8055988697552303,19.321408393439878,0,0
2023-01-11 17:00:00,0.7128667751896992,18.375328265931117,0,0
2023-01-11 18:00:00,0.5991996981990579,20.792428924814544,0,0
2023-01-11 19:00:00,0.8033976218152067,23.825912478777916,0,0
2023-01-11 20:00:00,0.46265698621442,21.155042674004733,0,0
2023-01-11 21:00:00,0.9407554473945833,26.192746175298588,0,0
2023-01-11 22:00:00,0.4533930095158673,22.223997974688327,0,0
2023-01-11 23:00:00,0.28472588933420295,19.305372338917792,0,0
2023-01-12 00:00:00,0.39535491200740386,22.442735508881555,0,0
2023-01-12 01:00:00,0.8523211400995419,26.062193089966097,0,0
2023-01-12 02:00:00,0.5456373747933383,22.56310446731394,0,0
2023-01-12 03:00:00,0.3177357066790968,20.04352921555945,0,0
2023-01-12 04:00:00,0.4490914980609249,18.3692965360229,0,0
2023-01-12 05:00:00,0.5677840872233099,21.355018826092515,0,0
2023-01-12 06:00:00,0.5124678844278184,20.828009392702295,0,0
2023-01-12 07:00:00,1.0068237078961886,24.73366883808646,0,0
2023-01-12 08:00:00,0.7968438253440998,20.152247221022304,0,0
2023-01-12 09:00:00,0.9452525354415754,22.241686612581628,0,0
2023-01-12 10:00:00,0.8558850464886639,20.899769346210643,0,0
2023-01-12 11:00:00,0.9719408032401908,18.67193054652965,0,0
2023-01-12 12:00:00,1.086646833551002,21.981068017692266,0,0
2023-01-12 13:00:00,0.876244643544269,18.935140363332856,0,0
2023-01-12 14:00:00,1.1400213912963915,23.315860476797234,0,0
2023-01-12 15:00:00,0.916807680392374,18.525311140944112,0,0
2023-01-12 16:00:00,0.8712514189261436,21.902178140486097,0,0
2023-01-12 17:00:00,1.0016442324490686,24.18018235473959,0,0
2023-01-12 18:00:00,0.871101625732558,23.17062589454827,0,0
2023-01-12 19:00:00,0.5683570063202479,21.14355638161331,0,0
2023-01-12 20:00:00,0.6514125280532919,22.91028143695136,0,0
2023-01-12 21:00:00,0.6633617951526629,23.68801446796327,0,0
2023-01-12 22:00:00,0.30395682974434707,19.888931917869666,0,0
2023-01-12 23:00:00,0.6371198508034773,24.309183873756474,0,0
2023-01-13 00:00:00,0.5837760377884963,24.09578274199365,0,0
2023-01-13 01:00:00,0.2943843907578733,19.408895285312735,0,0
2023-01-13 02:00:00,0.4826032151124025,22.66348267330908,0,0
2023-01-13 03:00:00,0.46433326403982667,21.697160623548065,0,0
2023-01-13 04:00:00,0.8711448287004906,25.113170898749118,0,0
2023-01-13 05:00:00,0.8319804145773476,23.95474517838343,0,0
2023-01-13 06:00:00,0.7916523296125179,22.383783108592503,0,0
2023-01-13 07:00:00,1.010029827146707,24.66555703122457,0,0
2023-01-13 08:00:00,1.3135592097060322,26.817011377280153,0,0
2023-01-13 09:00:00,0.7386446363787372,18.855574479775196,0,0
2023-01-13 10:00:00,0.8836025402773002,21.37884149584994,0,0
2023-01-13 11:00:00,0.7579304843827773,20.20698334387466,0,0
2023-01-13 12:00:00,1.0266952721536353,22.14984535526809,0,0
2023-01-13 13:00:00,0.8317148067783098,20.07805897068732,0,0
2023-01-13 14:00:00,1.1678941716235385,24.187859926994822,0,0
2023-01-13 15:00:00,1.362803252764034,26.838660640854027,0,0
2023-01-13 16:00:00,0.9298345178471839,22.552119546467765,0,0
2023-01-13 17:00:00,0.6734144162617378,19.07929445472697,0,0
2023-01-13 18:00:00,0.5695195517611997,20.972934077192125,0,0
2023-01-13 19:00:00,0.5366762454268504,21.227277037388713,0,0
2023-01-13 20:00:00,0.8274850479146628,25.060223626021365,0,0
2023-01-13 21:00:00,0.5596855640041315,22.90645230911209,0,0
2023-01-13 22:00:00,0.4269112902892323,22.625061171744253,0,0
2023-01-13 23:00:00,0.2723566407726343,20.538994972874978,0,0
2023-01-14 00:00:00,0.4967299499122735,21.161150279090727,1,0
2023-01-14 01:00:00,0.8117753213723714,23.473725865638183,1,0
2023-01-14 02:00:00,0.6035608371448861,22.0328332050714,1,0
2023-01-14 03:00:00,0.8558267093915553,24.154929333177858,1,0
2023-01-14 04:00:00,0.6963399037806605,21.351505061987154,1,0
2023-01-14 05:00:00,1.0363321241081351,15.42511000253933,1,0
2023-01-14 06:00:00,0.892992921355759,21.407848775023055,1,0
2023-01-14 07:00:00,0.8899796286899945,19.107935124731387,1,0
2023-01-14 08:00:00,1.2622389111735568,23.568037321444116,1,0
2023-01-14 09:00:00,1.2676786696800468,23.197962846340257,1,0
2023-01-14 10:00:00,1.470280104581396,24.52007703923781,1,0
2023-01-14 11:00:00,1.1226403542824719,21.08834501025214,1,0
2023-01-14 12:00:00,1.2125848342642453,22.05249149942579,1,0
2023-01-14 13:00:00,1.1152902255546733,21.007647017898766,1,0
2023-01-14 14:00:00,0.28328660876062617,22.444217305929133,1,1
2023-01-14 15:00:00,1.1602310274539707,22.436011856916668,1,0
2023-01-14 16:00:00,1.325932338399438,23.67769602234165,1,0
2023-01-14 17:00:00,1.049565601009082,22.91988875344937,1,0
2023-01-14 18:00:00,0.9335647358170763,22.196136595285594,1,0
2023-01-14 19:00:00,0.9165618358721666,22.737819319840515,1,0
2023-01-14 20:00:00,0.9520733510073514,24.533991159779042,1,0
2023-01-14 21:00:00,0.6594377278873889,18.766809858098085,1,0
2023-01-14 22:00:00,0.5859413691695269,21.268883965516324,1,0
2023-01-14 23:00:00,0.5209253246881549,22.124650846061506,1,0
2023-01-15 00:00:00,0.6383712432495771,21.443133897775475,1,0
2023-01-15 01:00:00,0.4107146555069335,20.093794194680243,1,0
2023-01-15 02:00:00,0.5267169329196806,20.511067316900444,1,0
2023-01-15 03:00:00,1.0331190898802032,24.797239330015568,1,0
2023-01-15 04:00:00,0.9304347375189499,23.85393530707919,1,0
2023-01-15 05:00:00,0.7152624730736715,20.099013389320156,1,0
2023-01-15 06:00:00,0.958403064311222,22.462360918450873,1,0
2023-01-15 07:00:00,0.8573685685090631,21.13178909033939,1,0
2023-01-15 08:00:00,0.9272336404817612,20.050454102780982,1,0
2023-01-15 09:00:00,1.267139447385706,23.564536572384853,1,0
2023-01-15 10:00:00,1.3065436464847486,23.23898364391728,1,0
2023-01-15 11:00:00,1.3674925645248117,23.47339100280616,1,0
2023-01-15 12:00:00,1.3301077169359066,22.94657529056481,1,0
2023-01-15 13:00:00,1.0364992169601488,20.492097945558825,1,0
2023-01-15 14:00:00,1.1699294774852054,21.20074834704333,1,0
2023-01-15 15:00:00,1.0186043963091127,21.071868135226467,1,0
2023-01-15 16:00:00,1.2408508059488121,24.23482004913932,1,0
2023-01-15 17:00:00,0.9763497883684434,21.999735271569115,1,0
2023-01-15 18:00:00,0.7436980649349236,21.648920312663716,1,0
2023-01-15 19:00:00,1.0277304387753932,24.60057599609319,1,0
2023-01-15 20:00:00,0.6095724986832456,20.619580664903445,1,0
2023-01-15 21:00:00,1.2224963626550729,27.35758551483278,1,0
2023-01-15 22:00:00,0.6526971311646492,22.111604603502542,1,0
2023-01-15 23:00:00,0.49219482529302694,20.800895615213506,1,0
2023-01-16 00:00:00,0.25757914091082473,20.716341555551224,0,0
2023-01-16 01:00:00,0.7111224474419189,24.69734704995909,0,0
2023-01-16 02:00:00,0.8382533078616132,25.518292448513062,0,0
2023-01-16 03:00:00,0.9401184344397041,26.3435418236108,0,0
2023-01-16 04:00:00,0.8327553916237505,24.50996801539652,0,0
2023-01-16 05:00:00,0.7647263907963839,22.948648307771986,0,0
2023-01-16 06:00:00,1.1525509411546806,26.87010332059159,0,0
2023-01-16 07:00:00,0.7859270175049532,21.980538341696597,0,0
2023-01-16 08:00:00,0.7674802651084998,21.41674556811216,0,0
2023-01-16 09:00:00,0.7513100306387274,20.65642908160074,0,0
2023-01-16 10:00:00,1.1340083781478338,22.670872390819092,0,0
2023-01-16 11:00:00,0.9127595119105687,20.85315476004986,0,0
2023-01-16 12:00:00,1.0855604195036588,22.795588531677456,0,0
2023-01-16 13:00:00,0.971864510701021,21.715070142952808,0,0
2023-01-16 14:00:00,0.8968612674908887,22.204828500494365,0,0
2023-01-16 15:00:00,1.2143239361867517,24.5853397439983,0,0
2023-01-16 16:00:00,0.6035862809231461,20.268050249336373,0,0
2023-01-16 17:00:00,0.7181357834022517,19.595967852550114,0,0
2023-01-16 18:00:00,0.9857689007453295,24.876943242203648,0,0
2023-01-16 19:00:00,0.44834816381610865,19.45367701425709,0,0
2023-01-16 20:00:00,0.9862707951866576,25.67266227479285,0,0
2023-01-16 21:00:00,0.6058707102223458,23.522832586324004,0,0
2023-01-16 22:00:00,0.3685083372327876,21.618971267650217,0,0
2023-01-16 23:00:00,0.5323659362188997,23.367181830552948,0,0
2023-01-17 00:00:00,0.5786717471951903,23.972024637994956,0,0
2023-01-17 01:00:00,0.380385099138246,18.415971444177686,0,0
2023-01-17 02:00:00,0.4002031287333437,22.159942445999825,0,0
2023-01-17 03:00:00,0.6755207205318765,24.499410578428257,0,0
2023-01-17 04:00:00,0.5622673867047665,21.949421926182307,0,0
2023-01-17 05:00:00,0.43143178516162345,19.7730270278263,0,0
2023-01-17 06:00:00,0.7396971998832317,23.0384681109266,0,0
2023-01-17 07:00:00,0.8759624039641221,22.36632344364564,0,0
2023-01-17 08:00:00,1.2811454781131457,25.88634391007471,0,0
2023-01-17 09:00:00,1.231155314977924,24.578982348776158,0,0
2023-01-17 10:00:00,1.1461792268218047,23.648695233269198,0,0
2023-01-17 11:00:00,1.036584797727146,22.278207404934193,0,0
2023-01-17 12:00:00,1.072301069172304,22.74162180997796,0,0
2023-01-17 13:00:00,1.000329242986773,22.622992383266592,0,0
2023-01-17 14:00:00,0.9641070578525534,23.04209470943827,0,0
2023-01-17 15:00:00,1.051109730551893,23.16350951604862,0,0
2023-01-17 16:00:00,0.993271685942855,24.880844548525396,0,0
2023-01-17 17:00:00,0.7120708947715659,21.142556800731057,0,0
2023-01-17 18:00:00,0.9581236998718358,25.101189962281122,0,0
2023-01-17 19:00:00,0.7336148730015838,23.437962633995944,0,0
2023-01-17 20:00:00,0.611217596386926,22.503459527279396,0,0
2023-01-17 21:00:00,0.6703432347694341,22.82304905766293,0,0
2023-01-17 22:00:00,0.6214273408886515,23.287022422236024,0,0
2023-01-17 23:00:00,0.5606793047743523,23.279956309150855,0,0
2023-01-18 00:00:00,0.5755170234256016,24.32667269062126,0,0
2023-01-18 01:00:00,0.37564922827000136,21.50595560172913,0,0
2023-01-18 02:00:00,0.5487240547175328,22.920935553376903,0,0
